PUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
0101000,46308,10355,25737,10216,9890,17583,18835,567,442,538,1400,14524,945,4718,1940,272,879,364,643,93,2818,5005,4882,388,2972,700,2218,4664,12341,11930,7018,0.2236114710201261,0.5557786991448562,0.2206098298350177,0.213570009501598,0.37969681264576316,0.40673317785263885,0.012244104690334283,0.009544787077826725,0.01161786300423253,0.03023235726008465,0.3136391120324782,0.020406841150557138,0.10188304396648527,0.0418934093461173,0.005873715124816446,0.018981601451153147,0.00786041288762201,0.01388528979873888,0.002008292303705623,0.06085341625637039,0.10808067720480262,0.10542454867409519,0.00837868186922346,0.0641789755549797,0.015116178630042325,0.04789669171633411,0.12972491864378494,0.3432536923205296,0.3318221010764053,0.19519928795928018
0101100,41729,10669,22121,8939,11207,16380,14142,175,0,293,1034,6602,1668,5725,987,537,921,342,1354,129,3219,4003,6568,285,4746,1004,2137,3972,9781,10446,6861,0.2556735124254116,0.5301109540127968,0.21421553356179157,0.2685662249275084,0.39253277097462197,0.3389010040978696,0.0041937261856263034,0.0,0.0070214958422200385,0.024778930719643412,0.15821131587145632,0.039972201586426705,0.13719475664406047,0.02365261568693235,0.012868748352464713,0.02207098181121043,0.008195739174195403,0.03244745860193151,0.003091375302547389,0.07714059766589182,0.09592849097749766,0.1573965347839632,0.006829782645162837,0.11373385415418534,0.024060006230678905,0.0512113877639052,0.1278815196394076,0.31490663232453314,0.33631680618158405,0.2208950418544752
0101200,89925,21745,50281,17899,19808,28628,41489,180,404,1965,4802,5283,6184,11836,1275,1240,11892,1265,7057,2227,6291,6295,7572,1608,8069,2574,1906,7171,18361,21900,20748,0.2418126216291354,0.5591437308868501,0.19904364748401446,0.22027244926327494,0.31835418404225746,0.4613733666944676,0.002001668056713928,0.004492632749513483,0.021851542952460383,0.05340005560189046,0.058748957464553796,0.06876841812621629,0.13162079510703364,0.014178482068390326,0.013789268835140395,0.13224353628023353,0.014067278287461774,0.07847650820127884,0.024765082012788434,0.06995829858215179,0.07000278009452321,0.08420350291909925,0.017881567973311092,0.08973033083124826,0.028623853211009173,0.02119544064498193,0.10517747139923732,0.2693018480492813,0.3212085655617483,0.30431211498973304
0101301,30831,5005,17624,8202,5961,10242,14628,6,64,119,941,2842,2257,2821,1804,151,356,224,267,146,2139,2566,11188,25,1226,938,751,2896,7004,8714,7212,0.16233660925691673,0.5716324478609192,0.26603094288216406,0.19334436119490123,0.3321981122895787,0.4744575265155201,0.00019460932178651358,0.0020758327657228117,0.0038597515487658524,0.03052122863351821,0.09217994875287859,0.07320553987869352,0.0914988161266258,0.058512536083811746,0.0048976679316272585,0.011546819759333138,0.00726541468002984,0.008660114819499853,0.004735493496805163,0.06937822321689209,0.08322791995069898,0.36288151535791896,0.0008108721741104732,0.039765171418377605,0.030423923972624955,0.024358600110278617,0.11213505769379695,0.27119956632850617,0.33741191047781305,0.27925346549988384
0101302,119640,23159,68374,28107,17959,35458,66223,0,66,5116,4931,6894,5064,7034,4656,1134,8385,2071,8135,1070,5711,10228,27346,933,7977,2675,10214,9517,25435,32287,29242,0.19357238381812103,0.5714978268137747,0.23492978936810432,0.15010865931126713,0.2963724506853895,0.5535188900033433,0.0,0.0005516549648946841,0.042761618187897026,0.04121531260448011,0.05762286860581745,0.04232698094282848,0.0587930458040789,0.03891675025075226,0.009478435305917753,0.0700852557673019,0.017310264125710465,0.06799565362754932,0.00894349715814109,0.04773487128050819,0.08548980274155801,0.22856904045469742,0.00779839518555667,0.06667502507522567,0.022358742895352723,0.08537278502173186,0.09864118323815052,0.26362703537484067,0.3346461997699029,0.30308558161710597
0101303,132966,34466,71163,27337,33376,42146,57444,31,68,153,4633,3821,6376,19531,2703,4660,12532,2373,9471,4447,12384,7138,17023,2787,14316,4894,3625,10353,26099,31962,30086,0.2592091211287096,0.5351969676458643,0.20559391122542606,0.2510115367838395,0.3169682475219229,0.4320202156942376,0.00023314230705593912,0.0005114089316065762,0.0011506700961147964,0.03484349382548922,0.02873666952454011,0.047952108057698964,0.14688717416482408,0.0203285050313614,0.035046553254215365,0.094249657807259,0.017846667569153016,0.07122873516538063,0.03344463998315359,0.09313659130905645,0.05368289637952559,0.12802520945204038,0.020960245476287172,0.10766662154234917,0.036806401636508584,0.027262608486379975,0.10510659898477158,0.26496446700507614,0.32448730964467004,0.3054416243654822
0101304,45732,12626,23788,9318,12858,16078,16796,19,144,492,3547,5194,2860,9025,1263,300,884,708,1074,140,2436,4568,4017,374,6229,1280,1178,4357,10626,10865,7258,0.27608676637802854,0.5201609376366658,0.2037522959853057,0.2811598005772763,0.3515700166185603,0.3672701828041634,0.0004154640076970174,0.003148779847808974,0.010758331146680662,0.07756057027901687,0.11357473978833202,0.06253826642176157,0.19734540365608327,0.02761742324849121,0.006559958016268696,0.01933000962127176,0.015481500918394122,0.023484649698241933,0.0030613137409253913,0.05326685909210181,0.09988629406105135,0.08783783783783784,0.008178080993614974,0.13620659494445903,0.027989154202746436,0.025758768477215078,0.13160756358364042,0.3209690086389174,0.328188243822872,0.21923518395457017
0101305,37597,8944,20712,7941,8007,12894,16696,0,1181,282,2424,4716,3191,4390,2916,573,2159,370,1313,754,1791,2185,4221,302,3053,1024,752,3637,9234,9604,6178,0.2378913211160465,0.5508950182195388,0.21121366066441472,0.2129691198765859,0.34295289517780675,0.44407798494560735,0.0,0.03141208075112376,0.007500598452004149,0.06447322924701439,0.1254355400696864,0.08487379312179164,0.11676463547623481,0.07755937973774503,0.015240577705668005,0.05742479453147858,0.009841210734899061,0.03492299917546613,0.02005479160571322,0.04763677953028167,0.058116339069606615,0.11226959597840253,0.00803255578902572,0.0812032874963428,0.02723621565550443,0.020001595872011065,0.12693260740585627,0.32226991938016963,0.33518305238543955,0.21561442082853455
0101400,33072,7903,17490,7679,8311,14000,10761,452,227,598,827,6113,762,5117,825,211,1119,265,606,268,932,3240,6005,113,2858,738,1796,3088,8406,8519,5156,0.23896347363328496,0.5288461538461539,0.2321903725205612,0.25130019351717464,0.42331881954523465,0.3253809869375907,0.01366715045960329,0.0068638122883405905,0.018081761006289308,0.02500604741170779,0.1848391388485728,0.023040638606676343,0.15472302854378325,0.0249455732946299,0.006380019351717465,0.03383526850507983,0.008012820512820512,0.01832365747460087,0.00810353168843735,0.02818093855829705,0.09796806966618288,0.1815735365263667,0.0034167876149008227,0.08641751330430576,0.022314949201741655,0.05430575713594581,0.12269061146648655,0.3339822797886289,0.3384719297548572,0.20485517899002742
0101500,27949,6633,15839,5477,4814,9173,13962,382,1066,162,1876,12205,589,2671,1908,91,232,95,553,96,1083,1107,939,247,1300,522,825,2877,7254,7291,3894,0.2373251279115532,0.5667107946617053,0.19596407742674157,0.17224229847221725,0.32820494472074135,0.4995527568070414,0.013667751976814912,0.03814089949550968,0.005796271780743497,0.06712225839922717,0.43668825360478014,0.02107409925220938,0.09556692547139432,0.06826720097320119,0.003255930444738631,0.008300833661311674,0.003399048266485384,0.019786038856488605,0.003434827721922072,0.03874915023793338,0.0396078571684139,0.03359690865505027,0.008837525492861998,0.04651329206769473,0.01867687573795127,0.02951805073526781,0.13496903734284105,0.3403077500469131,0.34204353537249016,0.1826796772377557
0101600,69005,20263,35650,13092,19763,24390,24852,47,163,122,2505,4222,1156,8183,1104,785,1815,1598,3165,472,4735,11271,13038,814,9386,1599,2825,5982,14042,16159,12559,0.2936453880153612,0.516629229765959,0.1897253822186798,0.28639953626548803,0.35345264835881457,0.3601478153756974,0.0006811100644880805,0.0023621476704586623,0.0017679878269690602,0.03630171726686472,0.06118397217592928,0.016752409245706833,0.11858560973842475,0.01599884066372002,0.01137598724730092,0.02630244185203971,0.02315774219259474,0.04586624157669734,0.006840084051880298,0.06861821607129918,0.16333599014564162,0.1889428302296935,0.011796246648793566,0.13601912904861965,0.023172233896094487,0.04093906238678357,0.12272783225965286,0.28808830167001764,0.3315210701243281,0.2576627959460014
0101700,33531,6703,18101,8727,8483,14187,10861,1016,68,339,1688,6445,657,3897,698,172,696,328,473,160,1314,4729,4976,298,2202,805,2570,3944,9268,8608,5008,0.19990456592407027,0.539828815126301,0.2602666189496287,0.2529897706599863,0.4231010110047419,0.32390921833527186,0.03030031910769139,0.002027974113506904,0.010110047418806478,0.05034147505293609,0.19221019355223523,0.01959380871432406,0.11622081059318243,0.02081655781217381,0.005129581581223346,0.020756911514717723,0.009781992782798008,0.014106349348364201,0.0047717037964868335,0.03918761742864812,0.14103367033491396,0.1483999880707405,0.008887298320956727,0.06567057349915004,0.024007634726074378,0.07664549223106976,0.1470105859549724,0.3454599671984494,0.320858804234382,0.1866706426121962
0101800,32781,7897,17679,7205,8169,14223,10389,473,28,384,1947,7679,703,4188,675,295,623,246,657,262,2317,2524,3995,276,2722,705,2082,3600,8443,7960,4881,0.24090174186266436,0.539306305481834,0.21979195265550167,0.24919923126201154,0.43387938134895215,0.31692138738903636,0.014429090021658889,0.0008541533205210335,0.011714102681431316,0.05939416125194472,0.23425154815289345,0.02144534944022452,0.1277569323693603,0.020591196119703486,0.008999115341203746,0.019004911381592996,0.007504347030291937,0.020042097556511394,0.007992434642018242,0.07068118727311552,0.0769958207498246,0.12186937555291175,0.008419511302278759,0.08303590494493762,0.021506360391690307,0.06351240047588542,0.14467127471467608,0.33929432567111395,0.31988426298022826,0.19615013663398168
0101900,57415,18051,29009,10355,17070,20902,19443,338,48,268,2823,7037,1413,6908,2493,443,1109,896,2119,256,4625,9541,6335,846,7412,1127,1378,5067,11742,12436,10119,0.31439519289384305,0.5052512409649046,0.18035356614125228,0.2973090655751981,0.36405120613080205,0.33863972829399985,0.0058869633371070275,0.0008360184620743708,0.0046677697465819035,0.04916833580074893,0.12256378995036141,0.02461029347731429,0.12031699033353653,0.043420708873987635,0.007715753722894714,0.01931550988417661,0.015605677958721588,0.03690673169032483,0.004458765131063311,0.08055386223112428,0.16617608638857442,0.11033701994252373,0.014734825394060786,0.12909518418531743,0.019629016807454498,0.02400069668205173,0.12872167462656234,0.2982928564170308,0.3159231785387664,0.2570622904176405
0102000,109257,24691,59466,25100,26225,40396,42636,40,16,759,3493,5630,3201,11946,1799,1610,4431,1437,6977,953,9480,8205,15446,1325,10257,3860,18392,9881,23700,28471,22514,0.22599009674437337,0.5442763392734562,0.22973356398217049,0.24003038706902075,0.3697337470368031,0.39023586589417614,0.00036610926531023183,0.00014644370612409274,0.006946923309261649,0.031970491593215994,0.05152987909241513,0.029297893956451302,0.10933853208490074,0.016465764207327677,0.014735897928736832,0.04055575386474093,0.013152475356270078,0.06385860860173719,0.008722553246016274,0.08676789587852494,0.07509816304676131,0.14137309279954602,0.01212736941340143,0.0938795683571762,0.035329544102437375,0.1683370401896446,0.11684364874772367,0.2802544757940543,0.3366719485372372,0.2662299269209848
0102100,57986,14300,32171,11515,13327,22454,22205,466,185,327,2356,13110,2591,7311,3782,524,1260,514,1243,271,2758,4298,5176,2249,5272,1000,3293,5894,14643,14677,8472,0.24661125099161868,0.5548063325630325,0.19858241644534888,0.22983133859897217,0.38723140068292344,0.38293726071810436,0.00803642258476184,0.003190425275066395,0.0056392922429551965,0.04063049701652123,0.22608905597902942,0.044683199392956924,0.12608215776221846,0.06522263994757355,0.009036664022350222,0.02172938295450626,0.008864208602076363,0.0214362087400407,0.004673541889421585,0.04756320491153037,0.0741213396337047,0.08926292553374952,0.03878522401959093,0.09091849756837857,0.01724554202738592,0.056789569896181835,0.13491736483083824,0.33518747424804285,0.3359657556196493,0.19392940530146957
0102200,39157,7617,21546,9994,8973,14854,15330,1416,343,705,1416,7978,1135,4679,2071,284,1179,181,558,94,913,3923,4217,1266,2579,704,3516,4133,10681,10442,6284,0.19452460607298822,0.5502464438031515,0.2552289501238604,0.22915442960390223,0.3793446893275787,0.39150088106851905,0.036162116607503125,0.008759608754501111,0.018004443649922108,0.036162116607503125,0.20374390275046608,0.028985877365477437,0.11949332175600787,0.05288964936026764,0.007252853895855147,0.03010955895497612,0.004622417447710499,0.014250325612278776,0.0024005924866562812,0.02331639298209771,0.10018642899098501,0.10769466506627168,0.03233138391603034,0.06586306407538882,0.017978905431978956,0.08979237428812217,0.1310399492707673,0.33864933417882054,0.3310716550412175,0.19923906150919468
0102300,38696,9117,20792,8787,9743,17869,11084,906,39,949,1284,8870,1236,5202,946,238,963,386,880,119,1609,3293,5171,250,3432,913,2010,4233,9996,9686,5664,0.23560574736406864,0.5373165185032045,0.2270777341327269,0.25178313003928054,0.46177899524498656,0.2864378747157329,0.023413272689683687,0.0010078561091585695,0.024524498656191853,0.03318172420922059,0.22922265867273103,0.03194128592102543,0.13443249948315072,0.024446971263179657,0.006150506512301013,0.024886293156915443,0.009975191234236097,0.022741368616911308,0.0030752532561505066,0.04158052511887533,0.08509923506305561,0.13363138308869132,0.006460616084349804,0.0886913376059541,0.023594169940045484,0.051943353318172424,0.14310828628418812,0.3379424591771189,0.3274620507792691,0.1914872037594239
0102400,43167,9838,23282,10047,10465,18487,14215,938,207,365,1519,9251,891,4355,2989,296,1279,539,852,173,1105,5251,5048,369,3963,733,3044,4817,10748,10843,6921,0.227905576018718,0.5393471865082123,0.23274723747306972,0.2424305603817731,0.42826696318947344,0.32930247642875343,0.02172956193388468,0.004795329765793314,0.008455533161906085,0.035188917460096836,0.21430722542683067,0.020640767252762527,0.10088725183589316,0.06924270855051312,0.006857089906641647,0.02962911483309009,0.012486390066485973,0.019737299325873932,0.004007691060300692,0.025598257928510205,0.12164384831005166,0.11694118192137512,0.008548196539022865,0.09180624087844881,0.016980563856649755,0.07051682998586883,0.14452878874253652,0.3224819226499445,0.32533229319811574,0.20765699540940322
0102500,70810,15679,38851,16280,17813,27057,25940,864,99,1192,2851,9319,3242,9885,3202,686,1671,656,2468,494,3560,5765,12794,406,6781,1559,3316,6658,17182,19060,12231,0.22142352775031776,0.5486654427340771,0.22991102951560513,0.2515605140516876,0.38210704702725606,0.3663324389210563,0.012201666431295015,0.0013981076119192204,0.016833780539471824,0.04026267476345149,0.13160570540884056,0.0457844937155769,0.1395989267052676,0.04521960175116509,0.009687897189662478,0.023598361813303204,0.009264228216353622,0.03485383420420844,0.006976415760485807,0.05027538483265075,0.08141505437085157,0.18068069481711624,0.005733653438779834,0.09576331026691146,0.022016664312950147,0.04682954384973874,0.12076690065480401,0.3116576880520941,0.3457220075819412,0.2218534037111607
0102600,71849,19500,37074,15275,20670,29213,21966,858,68,688,4195,4175,2159,12981,1512,478,1658,1882,2211,365,3413,6258,8792,1279,13198,1973,3706,6735,16164,17339,12111,0.271402524739384,0.515998830881432,0.21259864437918413,0.28768667622374705,0.40658881821598075,0.30572450556027225,0.011941711088532895,0.0009464293170399032,0.009575637795933137,0.05838633801444697,0.0581079764506117,0.030049130816016924,0.18067057300727915,0.02104413422594608,0.0066528413756628485,0.02307617364194352,0.026193823156898496,0.030772870881988615,0.0050800985399935975,0.04750240086848808,0.08709933332405462,0.12236774346198277,0.017801222007265236,0.1836907959748918,0.027460368272348955,0.05158039777867472,0.12865575273644195,0.3087738065674607,0.33121931651034403,0.23135112418575332
0102701,69840,16310,37274,16256,16236,24495,29109,52,67,834,2145,6910,3563,8243,4284,1406,1804,1196,3949,753,6084,3932,11807,351,6320,2157,3983,6861,16071,17813,12785,0.23353379152348225,0.5337056128293242,0.2327605956471936,0.23247422680412372,0.35073024054982815,0.41679553264604813,0.0007445589919816724,0.0009593356242840778,0.011941580756013745,0.030713058419243985,0.09894043528064146,0.05101660939289805,0.11802691867124857,0.06134020618556701,0.020131729667812143,0.025830469644902633,0.017124856815578467,0.05654352806414662,0.010781786941580756,0.08711340206185567,0.05630011454753723,0.16905784650630012,0.005025773195876289,0.09049255441008018,0.030884879725085912,0.057030355097365405,0.12817111899869232,0.3002241733607323,0.3327666728937045,0.2388380347468709
0102702,51884,12855,27932,11097,14693,19187,18004,2,2,44,2336,499,1777,5003,1653,563,2853,1096,4606,215,4328,6836,11387,563,6352,1352,417,4501,11273,12863,10392,0.2477642433120037,0.5383547914578676,0.21388096523012876,0.28318942255801405,0.36980572045331894,0.347004856988667,3.854752910338447e-05,3.854752910338447e-05,0.0008480456402744584,0.04502351399275306,0.009617608511294427,0.03424947960835711,0.09642664405211626,0.031859532803947266,0.01085112944260273,0.05498805026597795,0.02112404594865469,0.08877495952509444,0.004143859378613831,0.083416852979724,0.13175545447536813,0.2194703569501195,0.01085112944260273,0.12242695243234909,0.026058129673887903,0.008037159818055663,0.11532450229316663,0.28883650618770657,0.3295754439006892,0.26626354761843757
0102703,55032,12794,30272,11966,12564,18458,24010,709,283,482,6671,11329,3071,8441,2045,267,859,774,1448,79,2591,4098,2410,649,4453,2274,2099,5959,14179,13542,8558,0.23248291902892862,0.5500799534816107,0.21743712748946067,0.22830353249018753,0.33540485535688325,0.4362916121529292,0.012883413286814945,0.0051424625672336095,0.008758540485535688,0.1212203808693124,0.2058620439017299,0.055803895915103936,0.15338348597179824,0.03716019770315453,0.004851722634103794,0.015609100159906963,0.014064544265154818,0.026311963948248293,0.0014355284198284634,0.047081697921209475,0.07446576537287397,0.043792702427678444,0.011793138537578136,0.08091655763919174,0.04132141299607501,0.03814144497746765,0.1410814906008807,0.3356929778872106,0.32061177139069086,0.20261376012121787
0400100,26189,8262,13656,4271,7651,10281,8257,298,4,25,1817,130,379,6703,263,179,570,372,1346,136,1420,1128,5574,657,3989,892,307,2762,4646,6129,4390,0.3154759631906526,0.5214402993623277,0.16308373744701973,0.29214555729504754,0.3925693993661461,0.31528504333880636,0.01137882317003322,0.00015273588147695597,0.0009545992592309749,0.06938027416090725,0.004963916148001069,0.01447172476994158,0.25594715338500895,0.010042384207109855,0.00683493069609378,0.021764863110466225,0.014204436977356906,0.051395624116995685,0.005193019970216503,0.05422123792431937,0.043071518576501586,0.21283745083813815,0.02508686853259002,0.15231585780289433,0.034060101569361186,0.01172247890335637,0.15406928097283426,0.259162157639315,0.341886539856083,0.24488202153176772
0400101,24200,6742,12064,5394,7581,9358,7261,288,2,0,1954,339,370,4977,1715,285,810,1464,767,12,2361,1024,3065,354,3675,731,7,2744,4842,6050,3822,0.27859504132231405,0.4985123966942149,0.22289256198347107,0.3132644628099174,0.38669421487603306,0.30004132231404956,0.011900826446280991,8.264462809917356e-05,0.0,0.08074380165289256,0.014008264462809917,0.015289256198347107,0.2056611570247934,0.07086776859504132,0.011776859504132231,0.03347107438016529,0.060495867768595044,0.03169421487603306,0.0004958677685950413,0.09756198347107438,0.04231404958677686,0.12665289256198348,0.014628099173553719,0.1518595041322314,0.030206611570247933,0.00028925619834710745,0.15717722534081796,0.27735135754381945,0.3465459961049376,0.21892542101042503
0400102,35690,8389,18822,8479,8425,12841,14424,74,33,398,3146,6160,1346,5138,817,90,1074,851,1563,286,1800,625,5777,873,4603,1036,0,4301,7251,9328,6421,0.23505183524796863,0.5273746147380218,0.23757355001400954,0.23606052115438497,0.3597926590081255,0.4041468198374895,0.0020734099187447465,0.0009246287475483328,0.011151583076492014,0.08814794059960773,0.17259736620902213,0.03771364527878958,0.14396189408797982,0.02289156626506024,0.0025217147660409078,0.030092462874754835,0.023844214065564584,0.04379377977024376,0.008013449145418884,0.050434295320818154,0.017511908097506305,0.16186606892687028,0.024460633230596805,0.12897170075651443,0.02902773886242645,0.0,0.15754001684919966,0.2655946668620197,0.34167246621002895,0.23519285007875168
0400103,61033,13874,33875,13284,14599,20737,25697,37,0,0,4466,1820,2916,5428,757,1750,2694,586,2240,1086,4630,11639,10251,1248,4599,1885,3001,7054,12088,15904,12113,0.22731964674848032,0.555027608015336,0.2176527452361837,0.2391984664034211,0.3397670112889748,0.4210345223076041,0.0006062294168728393,0.0,0.0,0.07317352907443514,0.029819933478609933,0.0477774318811135,0.08893549391312897,0.012403126177641603,0.028673012960201857,0.04414005537987646,0.009601363196959022,0.03670145658905838,0.017793652614159553,0.07586060000327692,0.19070011305359397,0.16795831763144528,0.020447954385332524,0.07535267805941048,0.030884931102846,0.04917012108203759,0.14957908352594415,0.25632434954091476,0.3372420958883776,0.25685447104476344
0400104,34397,10309,17044,7044,10396,13999,10002,53,17,1,1232,305,446,7660,476,510,905,682,1603,443,2526,1185,9248,1078,4974,1053,0,3681,6438,8269,5700,0.29970636974154724,0.4955083292147571,0.20478530104369566,0.30223566008663544,0.4069831671366689,0.29078117277669563,0.0015408320493066256,0.0004942291478908044,2.9072302817106143e-05,0.03581707707067477,0.008867052359217373,0.01296624705642934,0.22269383957903305,0.013838416140942524,0.014826874436724133,0.02631043404948106,0.01982731052126639,0.04660290141582115,0.012879030147978022,0.07343663691601011,0.03445067883827078,0.2688606564525976,0.03133994243684042,0.14460563421228595,0.030613134866412768,0.0,0.15281467950846894,0.2672700099634673,0.34328296247093987,0.23663234805712388
0400105,54498,15216,29402,9880,13969,19957,20572,88,26,215,6335,2700,1382,9114,307,2228,1290,1097,2397,89,4352,6895,5141,1953,6454,1427,1008,6378,10116,12997,9791,0.27920290652867996,0.539506036918786,0.18129105655253402,0.2563213328929502,0.3661969246577856,0.3774817424492642,0.0016147381555286432,0.0004770817277698264,0.003945098902712026,0.1162427979008404,0.049543102499174284,0.025358728760688464,0.16723549488054607,0.005633234247128335,0.04088223421042974,0.023670593416272156,0.02012917905244229,0.04398326544093361,0.0016330874527505596,0.07985614150978018,0.12651840434511358,0.09433373701787222,0.03583617747440273,0.11842636427024845,0.026184447135674704,0.018496091599691733,0.1623644417290362,0.2575225294027799,0.3308640089608472,0.2492490199073367
0400106,51553,11351,29415,10787,11418,16237,23898,4,0,205,1704,4576,905,4622,96,495,4455,830,4524,288,3135,7303,11413,585,3696,1192,1525,5066,9159,13407,12570,0.22018117277365043,0.5705778519193839,0.20924097530696564,0.22148080616065022,0.3149574224584408,0.463561771380909,7.759005295521115e-05,0.0,0.003976490213954571,0.03305336255891995,0.08876302058076155,0.01755474948111652,0.08965530618974647,0.0018621612709250673,0.009601769053207379,0.08641592147886641,0.01609993598820631,0.0877543498923438,0.005586483812775202,0.06081120400364673,0.14166003918297673,0.2213838185944562,0.01134754524469963,0.0716932089306151,0.02312183578065292,0.029581207689174247,0.12601363116262873,0.227824486343963,0.3334908711009403,0.31267101139246806
0400107,42519,8894,25111,8514,7150,10927,24442,73,10,4,3454,13139,1375,4218,432,449,6306,353,1751,535,1721,1996,1520,621,3448,1114,0,3955,7236,10601,11833,0.20917707377878125,0.590583033467391,0.2002398927538277,0.16816011665373126,0.2569909922622827,0.574848891083986,0.0017168795126884452,0.0002351889743408829,9.407558973635316e-05,0.08123427173734095,0.309014793386486,0.0323384839718714,0.0992027093769844,0.010160163691526142,0.010559984947905643,0.14831016721936074,0.008302170794233166,0.0411815894070886,0.012582610127237236,0.04047602248406595,0.046943719278440224,0.0357487240998142,0.014605235306568829,0.08109315835273642,0.026200051741574356,0.0,0.11762081784386617,0.21519702602230484,0.31527137546468403,0.351910780669145
0400108,84693,20507,47422,16764,17789,28320,38584,45,279,151,5749,8661,3406,12869,1757,4970,5088,1192,7164,1769,10193,4852,5176,1810,7397,1809,356,9896,16384,21073,16833,0.24213335222509536,0.5599282113043581,0.19793843647054657,0.21004097150886142,0.3343841875951968,0.4555748408959418,0.0005313308065601644,0.003294251000673019,0.0017829100397907737,0.06788046237587522,0.1022634692359463,0.040215838380976,0.15194880332495012,0.020745516158360195,0.05868253574675593,0.06007580319506925,0.014074362698215909,0.08458786440437817,0.020887204373442905,0.12035233136150568,0.05728926829844261,0.06111485010567579,0.0213713057749755,0.08733897724723413,0.021359498423718606,0.004203417047453745,0.1541769233166111,0.255258155984171,0.32831146979092013,0.26225345090829777
0400109,168151,41447,92613,34091,34802,57590,75759,52,1,5077,10053,10827,7279,13657,4549,2924,20814,3739,9621,2623,20329,27076,11318,2339,11292,3588,993,17494,30282,41215,37713,0.24648678866019233,0.5507728172892222,0.2027403940505855,0.2069687364333248,0.3424897859661852,0.45054147760049,0.000309245856402876,5.947035700055307e-06,0.030193100249180795,0.059785549892656005,0.06438855552449882,0.04328847286070258,0.08121866655565534,0.027053065399551594,0.017389132386961718,0.12378160106095117,0.022235966482506794,0.057216430470232116,0.015599074641245072,0.12089728874642434,0.1610219386146975,0.06730855005322597,0.013910116502429364,0.06715392712502453,0.021337964091798445,0.0059054064501549205,0.1380698320495012,0.23899797954287158,0.3252857052658164,0.29764648314181086
0400110,133863,34020,71492,28351,29873,42379,61611,83,51,106,4703,5875,5209,16314,1077,5268,14071,3750,12391,1220,13565,5210,15758,2409,20293,4577,1933,13164,23228,32666,30785,0.2541404271531342,0.53406841322845,0.21179115961841585,0.22316099295548433,0.3165848666173625,0.4602541404271531,0.0006200369034012386,0.0003809865310055803,0.000791854358560618,0.0351329344180244,0.043888154307015384,0.038912918431530746,0.12187086797696152,0.008045539095941374,0.03935366755563524,0.10511493093685335,0.0280137155151162,0.09256478638608129,0.00911379544758447,0.101334946923347,0.03892038875566811,0.11771736775658696,0.01799601084691065,0.15159528771953415,0.03419167357671649,0.014440136557525232,0.1318469997896698,0.23264525304728423,0.3271736626503611,0.3083340845126849
