MIGPUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
4203800,45138,9694,22832,12612,11378,16315,17445,491,1019,333,2865,8140,1575,4909,3610,267,1082,225,994,286,1046,3169,6361,273,4470,1438,2585,3386,15094,10494,6470,0.2147636138065488,0.5058265762771944,0.2794098099162568,0.2520714254065311,0.3614471177278568,0.38648145686561214,0.010877752669591031,0.02257521378882538,0.007377376046789844,0.06347201914130002,0.18033585892152953,0.034892994815897915,0.10875537241348752,0.0799769595462803,0.005915193406885551,0.023970933581461296,0.004984713545128273,0.022021356728255573,0.006336124772918605,0.02317337941424077,0.07020692099782888,0.14092339049138197,0.006048119101422305,0.0990296424298817,0.03185785812397537,0.05726882006291816,0.09553097844487078,0.42585486965353797,0.2960726780273107,0.18254147387428055
4203900,37915,8355,19378,10182,9523,14384,14008,51,1122,392,1393,3633,1022,5150,1699,437,486,343,1227,262,2049,2786,7757,581,4279,1239,2007,3209,10913,9299,6139,0.22036133456415666,0.5110905973888962,0.26854806804694714,0.25116708426744033,0.37937491757879466,0.369457998153765,0.0013451140709481735,0.029592509560859816,0.01033891599630753,0.03674007648687854,0.09581959646577871,0.026955030990373205,0.13583014638006066,0.04481076091256758,0.011525781353026506,0.012818145852564949,0.00904655149676909,0.032361862059870766,0.006910193854674931,0.054041935909270734,0.07348015297375708,0.2045892127126467,0.015323750494527232,0.11285770803112224,0.03267835948832916,0.05293419490966636,0.10855886332882274,0.3691813261163735,0.3145805142083897,0.20767929634641408
4204000,102362,22504,53813,26045,21728,29271,51363,142,7758,864,10022,8979,4551,10217,3491,1586,2032,2220,5043,2789,3438,7373,15499,2251,7540,3360,3207,7598,27389,24844,20027,0.21984720892518708,0.525712666809949,0.2544401242648639,0.21226627068638754,0.28595572575760536,0.5017780035560071,0.0013872335436978566,0.07578984388738008,0.008440632265879917,0.09790742658408394,0.0877180985131201,0.04445985815048553,0.09981243039409156,0.03410445282429026,0.015494030988061977,0.019851116625310174,0.021687735683163675,0.04926632930188937,0.027246439108262833,0.0335866825579805,0.0720286825189035,0.15141361051952873,0.021990582442703348,0.07366014732029465,0.032824681033977454,0.03132998573689455,0.09514388038768815,0.3429712740113702,0.3111022064163891,0.25078263918455257
4400100,296087,64189,155601,76297,62759,95714,137614,201,117,1026,11840,21944,10439,25597,6200,3967,19834,3799,16064,9236,21157,28960,57081,4526,27111,11539,15449,27141,57106,69951,77700,0.2167910107502187,0.5255245924339805,0.25768439681580074,0.21196134919803977,0.32326309496870853,0.4647755558332517,0.0006788545258657084,0.0003951541269964571,0.0034651977290458547,0.03998824669776113,0.07411335181889107,0.03525652933090612,0.08645094178400267,0.020939791345111404,0.013398089075170474,0.06698706799015154,0.012830688277431971,0.05425432389804348,0.03119353433281434,0.07145534927234225,0.0978090898958752,0.1927845531887587,0.015286047681931324,0.09156430373505085,0.03897165360181298,0.05217723169203646,0.11703852555865078,0.24625481892901188,0.30164555106124247,0.3350611044510949
4400201,78524,18939,39473,20112,19214,26254,33056,55,1,115,3634,5841,3481,11633,3374,1672,3216,1457,4237,2055,4208,6242,12703,860,9056,3013,1671,6177,15782,19115,18511,0.2411874076715399,0.5026870765625796,0.2561255157658805,0.24468952167490193,0.3343436401609699,0.42096683816412817,0.0007004228006724059,1.2734960012225562e-05,0.0014645204014059395,0.04627884468442769,0.07438490143140951,0.04433039580255718,0.14814578982221996,0.042967755081249046,0.02129285314044114,0.040955631399317405,0.018554836737812642,0.053958025571799705,0.026170342825123528,0.053588711731445166,0.07949162039631195,0.1617721970353013,0.010952065610513984,0.11532779787071469,0.03837043451683562,0.021280118180428912,0.10366703029285894,0.26486531845263067,0.3208022153226483,0.310665435931862
4400300,49017,11761,23319,13937,12719,16060,20238,219,1,137,2429,3995,1115,4923,721,493,1455,607,4163,536,1548,6458,6637,1816,7947,2405,1412,3792,9706,11209,12549,0.23993716465715975,0.4757329089907583,0.28432992635208193,0.25948140441071466,0.3276414305241039,0.41287716506518146,0.004467837688965053,2.0401085337739967e-05,0.002794948691270376,0.04955423628537038,0.08150233592427117,0.022747210151580065,0.10043454311769386,0.014709182528510516,0.010057735071505805,0.029683579166411653,0.01238345880000816,0.08492971826101149,0.010934981741028622,0.03158088010282147,0.1317502091111247,0.13540200338658018,0.037048370973335784,0.1621274251790195,0.04906461023726462,0.028806332496888836,0.1017822632596092,0.2605217951470904,0.30086429031565387,0.3368316512776465
4400400,52420,12322,25386,14712,12457,16149,23814,305,55,131,2237,10105,1707,5905,933,476,988,624,1788,1267,1643,6701,7182,1403,5799,1783,1388,3985,11268,12548,12297,0.2350629530713468,0.48428080885158337,0.2806562380770698,0.23763830599008012,0.3080694391453644,0.4542922548645555,0.005818389927508585,0.0010492178557802365,0.002499046165585654,0.04267455169782526,0.19276993513925983,0.03256390690576116,0.11264784433422358,0.017798550171690193,0.009080503624570774,0.01884776802747043,0.011903853491033957,0.03410911865700114,0.02417016405951927,0.0313429988553987,0.12783288821060665,0.13700877527661198,0.02676459366653949,0.11062571537581076,0.034013735215566575,0.02647844334223579,0.09938151528754552,0.28101152177165944,0.3129333133822136,0.30667364955858145
4500100,310430,75623,166839,67968,71032,111004,128394,266,208,1141,14581,39454,15358,33045,9981,7854,11259,3815,18776,5522,39603,20571,43556,4680,27530,6865,6365,30284,69302,75715,59506,0.24360725445349998,0.5374448345842863,0.2189479109622137,0.22881809103501594,0.3575814193215862,0.41360048964339785,0.0008568759462680797,0.000670038333923912,0.003675546822149921,0.046970331475695,0.1270946751280482,0.04947331121347808,0.10644911896401765,0.03215217601391618,0.025300389781915407,0.0362690461617756,0.012289405018844828,0.060483844989208516,0.017788229230422316,0.12757465451148406,0.06626614695744612,0.14030860419418226,0.01507586251328802,0.08868343910060239,0.02211448635763296,0.02050381728570048,0.12897400844097492,0.2951445229486344,0.3224563151865149,0.2534251534238758
4500101,62771,15562,32058,15151,15641,22453,24677,172,27,2116,2434,12106,962,7881,228,515,1098,459,1326,190,2665,11471,6357,1038,7383,1730,2613,5549,14586,14870,12204,0.24791703175033056,0.5107135460642653,0.24136942218540408,0.24917557470806584,0.35769702569657963,0.39312739959535453,0.0027401188446894266,0.0004301349349221774,0.033709834159086204,0.03877586783705851,0.19285976008029185,0.015325548422042026,0.1255516082267289,0.003632250561565054,0.008204425610552644,0.01749215402016855,0.007312293893677016,0.0211244045817336,0.0030268754679708782,0.042455911169170475,0.18274362364786287,0.10127288078889933,0.016536298609230376,0.11761800831594207,0.027560497682050628,0.041627503146357395,0.11754114681522591,0.3089665106229744,0.3149823126946133,0.25851002986718635
4500200,69906,16816,36730,16360,18556,26329,25021,56,70,372,2878,14887,2364,9308,2021,450,1016,538,2490,246,2748,6648,11750,659,7493,1678,2234,6993,16753,17769,11575,0.2405515978599834,0.5254198495122021,0.2340285526278145,0.2654421651932595,0.3766343375389809,0.35792349726775957,0.0008010757302663576,0.001001344662832947,0.005321431636769376,0.04116957056618888,0.21295739993705834,0.033816839756244096,0.13315023030927245,0.028910250908362658,0.006437215689640374,0.01453380253483249,0.007696048980058936,0.035619260149343406,0.0035190112436700714,0.039309930478070555,0.09509913312162047,0.16808285411838755,0.009426944754384459,0.1071867936943896,0.02400366206048122,0.03195719966812577,0.13171972122810321,0.3155584855905067,0.33469579958560935,0.21802599359578076
4500300,140419,34844,74869,30706,33168,49269,57982,191,104,591,7570,31263,7612,16817,7913,1033,3067,1764,5764,1992,11189,12133,10717,1123,12765,3476,3335,14651,33425,34303,23196,0.24814305756343516,0.5331828313832174,0.21867411105334747,0.23620735085707775,0.3508713208326509,0.4129213283102714,0.0013602147857483674,0.0007406405116116765,0.004208832138100969,0.05391008339327299,0.22264081071649847,0.054209188215270016,0.11976299503628426,0.056352772772915345,0.0073565543124505944,0.021841773549163574,0.012562402523874975,0.041048576047400996,0.014186114414715957,0.07968294888868316,0.0864056858402353,0.07632158041290708,0.00799749321672993,0.0909065012569524,0.02475448479194411,0.023750347175239817,0.13877338385034335,0.3165995737627279,0.32491593653800616,0.21971110584892256
4500400,55419,12864,29716,12839,13710,22347,19362,871,20,412,2236,18051,1885,5681,3244,285,786,370,646,78,3393,5449,3916,439,3909,1097,2651,6681,14667,13494,7713,0.23212255724570996,0.5362059943340731,0.2316714484202169,0.24738807990039516,0.4032371569317382,0.34937476316786664,0.015716631480178277,0.00036088706039444954,0.007434273444125661,0.04034717335209946,0.32571861635901045,0.034013605442176874,0.1025099695050434,0.058535881195979717,0.005142640610620906,0.014182861473501868,0.006676410617297316,0.01165665205074072,0.0014074595355383533,0.061224489795918366,0.09832367960446778,0.07066168642523322,0.007921470975658167,0.07053537595409516,0.019794655262635557,0.04783557985528429,0.15699682763482553,0.34465985195629184,0.31709552344025377,0.18124779696862883
4500500,100838,23473,55765,21600,25265,34229,41344,628,51,1580,4855,11659,5144,11785,4123,2319,4519,1392,5390,2815,5985,10515,9042,2246,10267,2635,3888,9812,22272,24832,20449,0.23277930938733413,0.5530157281977033,0.21420496241496262,0.2505503877506496,0.339445447152859,0.4100041650964914,0.006227810944286876,0.0005057617168131061,0.01566869632479819,0.04814653206132609,0.11562109522203931,0.05101251512326702,0.11687062416945992,0.0408873638905968,0.02299728277038418,0.04481445486820445,0.013804319800075368,0.053452071639659655,0.02791606338880184,0.059352625002479224,0.10427616573117278,0.0896685773220413,0.02227334933259287,0.10181677542196395,0.02613102203534382,0.038556893234693274,0.12682737672073935,0.28788211723647644,0.32097201576940476,0.26431849027337945
4500600,256768,58024,139152,59592,60832,91160,104776,1496,216,1739,9707,15969,8336,25032,3516,3979,21906,3784,13902,2706,24536,15717,36135,3405,25345,7978,31364,24666,56400,65318,52360,0.22597831505483548,0.5419366899302094,0.23208499501495514,0.23691425722831505,0.35502866400797606,0.4080570787637089,0.005826271186440678,0.0008412263210368893,0.006772650797607178,0.03780455508474576,0.06219232926221336,0.03246510468594217,0.09748878364905283,0.013693295114656032,0.01549647931206381,0.08531436939182453,0.01473703888334995,0.05414226071784646,0.010538696410767696,0.09555707876370888,0.061210898554336986,0.1407301532901296,0.013260998255234297,0.09870778290129611,0.03107084995014955,0.12214917746759721,0.12410940707644004,0.28378215191402006,0.32865394678581494,0.26345449422372497
4500606,137434,34222,73783,29429,35500,49506,52428,1304,122,2781,7511,13351,7069,19631,9017,2529,3686,2041,4951,1644,8048,12080,18904,793,12955,3707,5310,13452,31475,33986,24299,0.2490067959893476,0.5368613298019413,0.2141318742087111,0.25830580496820293,0.3602165403029818,0.3814776547288153,0.009488190695170045,0.000887698822707627,0.020235167425818937,0.05465168735538513,0.09714481132761908,0.051435598178034544,0.1428394720374871,0.06560967446192355,0.01840156002153761,0.02682014639754355,0.014850764730707103,0.036024564518241486,0.011962105446978186,0.05855901741927034,0.08789673588777158,0.1375496602005326,0.005770042347599575,0.09426342826374842,0.02697294701456699,0.03863672744735655,0.1303336821299849,0.30495485021121577,0.32928341665697786,0.2354280510018215
4500700,48751,10620,26550,11581,10469,18679,19603,385,439,235,1978,11085,1295,4814,2091,515,1939,321,3615,957,2531,4260,5192,163,3390,844,2702,5599,12561,12008,7963,0.2178416852987631,0.5446042132469078,0.23755410145432915,0.21474431293717053,0.38315111484892617,0.4021045722139033,0.007897273902073804,0.0090049434883387,0.004820413940226867,0.04057352669688827,0.2273799511804886,0.026563557670611884,0.09874669237554101,0.042891427868146294,0.010563885869007816,0.039773543106808064,0.006584480318352444,0.07415232508051117,0.019630366556583456,0.051916883756230645,0.087382822916453,0.1065003794793953,0.0033435211585403374,0.06953703513774076,0.01731246538532543,0.055424504112736146,0.14683590779156067,0.32941700978206706,0.31491437413128426,0.208832708295088
4500800,56895,12436,30115,14344,15444,22532,18919,888,0,269,3633,10159,1103,7003,1211,263,1143,296,1382,457,3861,5619,7772,408,5246,1989,4193,6669,15273,14366,8151,0.2185780824325512,0.529308375076896,0.2521135424905528,0.2714474031109939,0.39602777045434573,0.33252482643466036,0.015607698391774321,0.0,0.004728007733544248,0.06385446875823886,0.178556990948238,0.019386589331224186,0.12308638720449952,0.021284822919412954,0.004622550311978206,0.020089638808331135,0.00520256613059144,0.024290359434045172,0.00803234027594692,0.06786185077774848,0.098760875296599,0.13660251340188065,0.007171104666490904,0.09220493892257668,0.03495913524914316,0.07369716143773618,0.15000337389504936,0.3435299939269889,0.3231291751951236,0.18333745698283813
4500900,87636,19524,47197,20915,23947,33396,30293,373,9,870,3461,9727,3651,11078,3125,750,2807,903,2790,1537,6336,6185,17641,906,9369,1967,4151,9717,21864,22380,14151,0.22278515678488292,0.5385572139303483,0.23865762928476883,0.2732552832169428,0.3810762700260167,0.3456684467570405,0.004256241727144096,0.00010269752156647952,0.009927427084759688,0.039492902460176185,0.11099319914190516,0.041660961248801864,0.1264092382126067,0.035658861655027616,0.008558126797206628,0.032030215893012005,0.01030398466383678,0.03183623168560865,0.017538454516408782,0.0722990551828016,0.07057601898763065,0.20129855310602948,0.010338217171025605,0.10690811995070519,0.02244511388014058,0.04736637911360628,0.14266208597603947,0.32100070472163494,0.3285764622973925,0.20776074700493305
4501000,39124,8559,20129,10436,11050,16335,11739,751,40,315,1681,4708,575,4730,1677,150,891,592,1145,110,2416,3130,6515,1063,5489,903,2243,4473,10047,9863,6182,0.21876597484919744,0.5144923831919027,0.26674164195889993,0.28243533381044883,0.4175186586238626,0.30004600756568856,0.01919537879562417,0.0010223903486351088,0.008051323995501482,0.04296595440139045,0.12033534403435231,0.01469686126162969,0.12089765872610163,0.04286371536652694,0.003833963807381658,0.02277374501584705,0.01513137715979961,0.029265923729679993,0.0028115734587465494,0.06175237705756058,0.08000204478069727,0.16652182803394336,0.02717002351497802,0.14029751559145281,0.023080462120437583,0.05733053879971373,0.14634385735318176,0.32870930803206283,0.32268935056437104,0.20225748405038443
4501100,132033,33878,66531,31624,42180,53856,35997,181,38,518,8317,3229,3091,22191,1796,2053,3248,4307,4529,571,7963,9241,13433,5388,32655,3095,6189,13404,30784,32160,21807,0.2565873683094378,0.5038967530844561,0.23951587860610604,0.31946558814841747,0.4078980254936266,0.27263638635795595,0.001370869403861156,0.00028780683616974547,0.003923261608840214,0.06299182780062561,0.024456007210318632,0.02341081396317587,0.1680716184590216,0.013602659941075337,0.015549143017275984,0.024599910628403505,0.03262063272060773,0.03430203055296782,0.004324676406655912,0.06031067990578113,0.06999007823801626,0.10173971658600502,0.04080797982322601,0.24732453250323783,0.023441109419614792,0.04687464497511985,0.13655952320309714,0.3136264072130813,0.32764505119453924,0.22216901838928227
4501200,351709,85398,191794,74517,83063,116229,152417,430,226,3231,21512,28580,10774,41984,13771,7344,8065,7274,26467,2841,27557,30385,46005,6271,44001,9802,15189,34420,76336,85681,69874,0.24280868558950724,0.5453201368176532,0.21187117759283952,0.23616967436147496,0.3304692231361722,0.4333611025023528,0.0012226016394235007,0.0006425766756039794,0.009186571853435653,0.06116420108669383,0.0812603601272643,0.030633279216625106,0.11937141216175873,0.03915452831744425,0.020880898697502766,0.022930888888257055,0.020681870523643127,0.07525255253632974,0.008077700599074804,0.078351705529287,0.08639244375321643,0.13080415912018173,0.017830081118197148,0.12510626682854292,0.027869630859602684,0.04318627046791524,0.12924738369800723,0.28664230917986866,0.3217328612036303,0.26237744591849377
4501300,59388,11820,31046,16522,14904,23813,20671,1743,56,507,3271,10699,1521,7157,1809,365,1156,368,1133,103,2935,7354,8028,406,5379,1214,4184,7065,15962,15289,9252,0.1990301070923419,0.5227655418603084,0.27820435104734964,0.25095978985653666,0.40097326059136523,0.34806694955209805,0.02934936350777935,0.000942951438000943,0.00853707819761568,0.055078467030376506,0.1801542399137873,0.02561123459284704,0.12051256146022765,0.030460699131137605,0.00614602276554186,0.01946521182730518,0.0061965380211490536,0.019077928200983363,0.0017343571091803058,0.04942075840237085,0.12382972991176669,0.13517882400484946,0.006836397925506836,0.09057385330369772,0.020441840102377585,0.07045194315349902,0.14852421796165488,0.33556172216616215,0.32141355533131516,0.1945005045408678
4501400,75387,18180,37882,19325,21173,28660,25554,338,1,539,5493,952,943,11087,826,531,1781,2173,4405,1287,5382,5515,10145,2782,13881,4347,2979,7687,16467,18312,14741,0.2411556369135262,0.5025004311088118,0.2563439319776619,0.2808574422645814,0.38017164763155453,0.33897091010386404,0.004483531643386791,1.3264886518895832e-05,0.007149773833684853,0.0728640216482948,0.012628171965988831,0.012508787987318769,0.14706779683499807,0.010956796264607957,0.007043654741533686,0.023624762890153476,0.02882459840556064,0.058431825115736136,0.017071908949818936,0.07139161924469736,0.0731558491517105,0.1345722737341982,0.036902914295568204,0.18412988976879302,0.05766246169764018,0.03951609693979068,0.13437166780289125,0.2878493890607793,0.32010068697886623,0.25767825615746326
4501500,65315,13967,34641,16707,15501,21166,28648,690,153,528,3239,9306,1056,7287,1902,585,1848,394,4459,99,9060,5931,7408,1150,5903,1600,2717,6827,15721,16758,12042,0.2138406185409171,0.5303682155706959,0.2557911658883871,0.23732680088800429,0.3240603230498354,0.4386128760621603,0.01056418893056725,0.002342494067212738,0.00808390109469494,0.04959044629870627,0.14247875679399832,0.01616780218938988,0.11156702135803415,0.029120416443389727,0.008956594962872235,0.02829365383143229,0.0060323049835413,0.06826915716144837,0.0015157314552553013,0.13871239378397,0.0908060935466585,0.1134195820255684,0.01760698155094542,0.09037740182193983,0.02449666998392406,0.04159840771645105,0.13295551920230583,0.3061657708187271,0.3263612993690114,0.2345174106099556
4501600,36202,8030,19202,8970,8799,13801,13602,119,13,383,1285,8128,1024,3967,583,246,599,296,670,149,1875,4089,6589,350,3083,648,2106,3853,9145,9171,6003,0.2218109496712889,0.5304126843820783,0.24777636594663277,0.24305287000718193,0.3812220319319375,0.3757250980608806,0.0032871112093254516,0.00035909618253135184,0.010579525993039058,0.03549527650406055,0.22451798243190985,0.028285730070161868,0.1095795812386056,0.016104082647367547,0.006795204684824043,0.01654604717971383,0.008176343848406166,0.018507264792000443,0.004115794707474725,0.0517927186343296,0.11294956079774598,0.1820065189768521,0.009667974145074858,0.08516104082647367,0.01789956356002431,0.058173581570079,0.13676700269771405,0.3246130910123527,0.3255359931847224,0.21308391310521085
4600100,81837,18749,41224,21864,21377,30735,29725,368,462,427,6199,3736,3003,11330,1763,931,3439,1044,3066,962,2729,7082,15097,1811,11253,2776,4359,6487,20381,22108,14112,0.22910175104170485,0.5037330302919217,0.2671652186663734,0.26121436514046215,0.3755636203673155,0.36322201449222236,0.004496743526766622,0.0056453682319733125,0.005217688820460183,0.07574813348485404,0.045651722326087225,0.03669489350782653,0.13844593521267887,0.02154282292850422,0.011376272346249251,0.04202255703410438,0.012757065874848785,0.037464716448550164,0.01175507411073231,0.0333467746862666,0.08653787406674243,0.18447645930324913,0.022129354692865085,0.13750504050734996,0.03392108703886995,0.05326441585102093,0.10282462591935075,0.32305668272888666,0.3504311437991377,0.2236875475526249
4600200,36254,7163,18421,10670,9084,13961,13209,1056,56,233,1579,370,1456,4136,488,554,1144,628,1418,43,441,5869,5416,1230,2600,783,6754,3025,9342,10401,6323,0.19757819826777734,0.508109449991725,0.2943123517404976,0.2505654548463618,0.3850885419539913,0.36434600319964694,0.029127820378441,0.001544657141280962,0.006426877034258289,0.0435538147514757,0.010205770397749213,0.040161085673305015,0.11408396314889392,0.013460583659734099,0.015281072433386661,0.03155513874331108,0.017322226512936502,0.039112925470292936,0.0011860760191978817,0.012164174987587576,0.16188558503889225,0.14939041209245876,0.033927290781706844,0.0717162244166161,0.02159761681469631,0.1862966845037789,0.1039840500498436,0.3211302464679798,0.35753325770856964,0.21735244577360696
4600300,59064,13820,28999,16245,15629,19891,23544,1935,104,440,2859,9532,3714,7972,1385,683,2557,337,1387,525,1318,5121,7848,993,4810,1728,3816,4119,15748,16091,9286,0.23398347555194365,0.4909758905593932,0.2750406338886631,0.26461126913178923,0.3367702830827577,0.3986184477854531,0.03276107273466071,0.0017608018420696193,0.007449546254909928,0.048405119869971557,0.1613842611404578,0.06288094270621698,0.1349722335094135,0.023449139916023296,0.011563727482053365,0.04329202221319247,0.005705675199783286,0.023483001489909252,0.008888663145062982,0.02231477719084383,0.08670255993498578,0.13287281592848435,0.01681227143437627,0.08143708519571989,0.029256399837464444,0.06460788297440065,0.09103969587127575,0.34806825214393067,0.35564936787198304,0.20524268411281055
4600400,61189,15399,29544,16246,16315,20646,24228,2000,99,752,2818,11707,3505,6432,1190,595,2199,384,1773,473,1188,7941,7552,629,5284,1457,3211,4405,14873,15622,10890,0.25166288058311137,0.4828318815473369,0.2655052378695517,0.26663289153279185,0.3374135874095017,0.3959535210577064,0.032685613427249995,0.0016179378646488747,0.012289790648645998,0.04605402931899524,0.19132523819640784,0.057281537531255616,0.10511693278203599,0.019447939989213747,0.009723969994606873,0.03593783196326137,0.006275637778032,0.028975796303257122,0.007730147575544624,0.0194152543757865,0.1297782281128961,0.12342087630129599,0.010279625422870123,0.08635539067479449,0.02381146938175162,0.05247675235744987,0.09620004367765887,0.324808910242411,0.3411661934920288,0.2378248525879013
4600590,182018,45567,95042,41409,43557,56108,82353,881,73,454,9347,19226,9579,22584,6034,2974,15216,1909,7485,3817,7357,13249,33157,3119,15449,4451,5657,12442,40818,47505,35686,0.25034337263347584,0.5221571492929271,0.2274994780735971,0.23930050874089376,0.30825522750497203,0.4524442637541342,0.004840180641475019,0.0004010592358997462,0.0024942588095682844,0.05135206408157435,0.10562691601929479,0.05262666329703656,0.12407564087068312,0.03315056752628861,0.01633904339131295,0.08359612785548683,0.010487973716885143,0.041122306585063016,0.020970453471634672,0.04041907943170456,0.07278950433473612,0.18216330253051896,0.017135667900976828,0.08487622103308463,0.02445362546561329,0.031079343801162524,0.09118291547881657,0.2991403507486204,0.34814695385156574,0.2615297799209973
4700100,44811,10383,23526,10902,10621,18434,15756,446,0,429,2064,10752,1573,5904,1588,347,1333,396,774,112,1764,4462,5347,306,3507,865,2842,4660,12376,10881,6511,0.23170650063600456,0.525005021088572,0.24328847827542344,0.23701769654772264,0.41137220771685523,0.3516100957354221,0.009952913347169221,0.0,0.009573542210617928,0.046060119167168775,0.2399410858940885,0.03510298810559907,0.13175336412934324,0.035437727343732565,0.0077436343754881615,0.029747160295463166,0.008837115886724242,0.017272544687688293,0.0024993863113967553,0.039365334404498895,0.09957376537011002,0.11932338041998616,0.006828680457923278,0.0782620338756109,0.019303296065698153,0.06342192765169266,0.13535494365051703,0.3594748460555362,0.31605088881143256,0.18911932148251423
4700200,41704,9597,21659,10448,10850,17088,13766,492,247,416,1862,6845,1153,4950,1247,389,2265,217,619,182,2081,5735,5906,126,3286,1261,2425,3634,11634,10024,6815,0.23012181085747171,0.5193506618070209,0.25052752733550737,0.26016689046614233,0.40974486859773646,0.3300882409361212,0.011797429503165164,0.0059226932668329174,0.00997506234413965,0.04464799539612507,0.16413293688854785,0.027647228083637062,0.11869365048916171,0.029901208517168616,0.009327642432380587,0.05431133704201036,0.005203337809322846,0.014842700939957798,0.004364089775561097,0.04989929023594859,0.13751678496067524,0.14161711106848263,0.0030212929215422983,0.0787934011126031,0.030236907730673317,0.05814789948206407,0.11318404086336313,0.36235088921419006,0.3122060609835861,0.21225900893886068
4700300,54003,16195,27907,9901,14980,20041,18982,31,326,710,2309,6415,1175,8585,722,1000,1319,921,1641,315,2946,6646,6693,375,8078,1317,2479,4981,12334,12395,8098,0.2998907468103624,0.5167675869859082,0.1833416662037294,0.2773919967409218,0.3711090124622706,0.3514989907968076,0.000574042182841694,0.00603670166472233,0.0131474177360517,0.04275688387682166,0.11878969686869248,0.02175805047867711,0.15897264966761107,0.013369627613280744,0.018517489769086903,0.024424569005425625,0.017054608077329038,0.030387200711071607,0.005833009277262375,0.054552524859730014,0.12306723700535155,0.12393755902449864,0.006944058663407589,0.149584282354684,0.02438753402588745,0.04590485713756643,0.13174460431654678,0.3262272534913246,0.32784066864155736,0.2141874735505713
4700400,52453,13352,27598,11503,12052,20895,19506,234,54,557,3612,12714,1953,7074,1806,262,1378,296,759,295,3142,4118,5487,312,4638,1163,2599,5239,13511,12594,7757,0.25455169389739385,0.5261472175090081,0.21930108859359806,0.2297676014717938,0.3983566240253179,0.3718757745028883,0.004461136636608011,0.0010294930699864641,0.010619030370045565,0.06886164757020571,0.2423884239223686,0.037233332697843784,0.1348635921682268,0.03443082378510286,0.004994947858082474,0.026271137971136064,0.005643147198444322,0.01447009703925419,0.005624082511963091,0.05990124492402722,0.0785083789297085,0.1046079347225135,0.005948182182144015,0.08842201589994853,0.02217223037767144,0.04954912016471889,0.1339863430602798,0.34554103475614434,0.32208894913173575,0.1983836730518401
4700500,54963,14004,28649,12310,13416,19665,21882,52,19,131,3424,7684,2401,7454,2192,506,1569,600,3042,630,2659,6282,6384,892,5341,1438,2263,4813,13012,13400,9734,0.25478958572130345,0.5212415625056857,0.22396885177301093,0.24409147972272255,0.3577861470443753,0.3981223732329021,0.0009460910066772192,0.00034568709859359933,0.002383421574513764,0.062296453978130745,0.13980314029437985,0.043683932827538526,0.13561850699561523,0.039881374743008936,0.009206193257282171,0.02854647672070302,0.010916434692429453,0.055346323890617326,0.011462256427050925,0.04837799974528319,0.11429507122973637,0.11615086512744938,0.016229099576078453,0.09717446282044284,0.026163055146189256,0.04117315284827975,0.11750775165409312,0.31768353719573234,0.3271564247174003,0.23765228643277425
